content,score
"ini salah satu toner brand lokal yang works banget di kulit aku, soalnya bener&#34; buat calming karena wajah aku sering banget iritasi merah-merah gitu setelah pakai makeup. tekstur nya juga cair jadi berasa lebih hydrating dan cepat meresap ke kulit wajah",5
"Toner yang kalo dimukaku ampuh buat redain kemerahan atau timbul jerawat baru. Menghidrasi banget dan menyegarkan. Selain buat step skincare sebelum tidur, kadang disemprot ke wajah kayak face mist. Wanginya enak sih dan intinya cocok buat yang berjerawat",5
"NPure Cica Face Toner ini enak banget sih waktu dipake bikin kulit lembab tp gak minyakan hihii, krna dia emang diformulasikan untuk oily skin & acne prone, dan aku kalo pake pas jerawatan juga bs kempes loh jerwatnya, must have deh cobain ya",5
"Toner ini enak banget buat CSMan karna teksturnya yang cair banget, toner ini cocok di aku alhamdulillah, cocok buat calming kemerahan, buat mencegah jerawat jugaa yang belum muncul gituu, tapi tetep balik lagi ke kondisi wajah masing-masing, karna yang cocok di aku belum tentu cocok di kalian juga yaa🥰🫶🏻",5
Pakai ini pas lagi jerawat aktif2nya .,5
"cinta banget sama product npure toner ini, in my opinion dia ini dupe nya skin1004 yang centella, soalnya sama sama bisa ngecalming. waktu itu beli yang size mini nya, nanti kalo ada budget lebih bakal beli yang size yang gede jugaa, worth it si beli nya yang gede, soalnya habisnya juga lama",5
"Buat sekedar nambah hidrasi ini mantul banget, btw oily skin juga tetep butuh hidrasi ya supaya ga berminyak berlebih. Aku suka campur ini bareng face oil supaya lebih ngunci lembapnya di kulit. Untuk ukuran segini mah enak banget buat di raup wkwk ga abis-abis rasanya.",5
"INI SIH JANGAN DI RAGUIN LAGI, karna emang sebagus itu apalagi kalau lagi pas beruntusan aku ga pernah khawatir karna aku tau bakal reda cuma pake si toner hydrating centella asiatica dari npure ini cinta banget pokoknya kalian harus cobain!!",5
"huwaaa penyelamat aku waktu breakout kemarin dan beneran bikin calming wajah aku, sebelumnya aku breakout krn salah satu produk skincare yg ga cocok di wajah aku dan malah nimbulin jerawat mendem yg gede&#34; gitu, krn kalo dipegang sakit jd aku coba cari&#34; toner buat menenangkan kulit wajahku, aku tertarik sm toner ini krn sebagian besar reviewnya tuh pada bagus semua dan setelah kucoba emang beneran bagusss, setelah aku kompres pake toner ini tuh rasanya jerawat aku udah ga cekat cekit lagi",5
"Akhirnya nemu juga toner yg cocok buat oily skin dan berjerawat, jadinya aku beli terus  udah 1lebih dan udah habis 6 botol, karena bener bener efektif di muka ku, gak bikin bruntusan dan klo ada jerawat aktif lama lama kelamaan bakal kempes sendiri dan gak bikin jerawat meradang jadi gak merah merah di muka, dan toner ini juga bikin muka tetep lembab pokoknya aku suka banget sama toner 1 ini",5
toner npure adalah toner kecintaan aku huhuhu belum ada penggantinya sampe sekarang!!! toner npire penyelamat muka aku ketika breakout parah anget banget dan toner ini bener-bener ngebantu banget buat ngeredain kemerahan! biasanya aku pake toner ini pake teknik csm buat muka aku yang banyak bekas jerawat kemerahan dan beruntusan dan itu ngaruh banget,5
"Face toner Npure Cica Series ini penyelamat bgt di saat jerawat kemerahan tinggal kompres aja pake kapas, wajah serasa adem bgt. Btw aku udh repurchase ini ke-12 kali. Buat yang punya masalah acne, you must try!",5
"Penasaran sama skincare yang ada kandungan Centella Asiatica karena dia punya klaim untuk calming kulit dan milih produknya Npure ini karena rekomendasi dari beberapa orang. Packaging botol kecil dia tergolong unik karena di bagian produk keluar ada semacam flip top jadi walaupun penutup botol lagi nggak kepasang dia tetap aman. Aroma toner ini juga tergolong harum tapi nggak menyengat dan aman waktu pengaplikasian produk. Toner ini punya tekstur yang cair dan nggak thick jadi mudah banget meresap di kulit. Mungkin saking mudahnya meresap di kulit, dia jadi aku pakai 2 layer biar mastiin kulit wajahku siap buat tahapan skincare setelahnya. Untuk hasil selama pemakaian dia buat wajah aku aman banget dari masalah jerawat. Apalagi toner ini dipakai waktu wajah di beberapa titik mulai kemerahan karena mau muncul jerawat, biasanya besok paginya langsung reda dan nggak merah-merah lagi. Aku suka banget sama produk ini karena dia nggak terlalu neko-neko tapi bisa buat jerawat dan kemerahan mereda. Ini recommended buat kalian yang lagi cari calming toner dan suka toner yang tipikal mudah meresap di kulit❣️",5
"Toner ini enak banget kalau buat dibikin kompres wajah, mau itu buat daily atau buat skinprepin client, bisa bikin kulit tenang apalagi kalau di pake pas lagi ada jerawat gede gede, isinya juga banyak jadi worth it bangettt dengan harga segitu 🥰🥰🥰",5
"Cica toner kesukaanku dari Npure, Tekstur nya sangat ringan trus Gemes banget ada daun cica di dalam botolnya. Toner ini calming banget di kulitku dan enak di pake buat CSM an, Aku juga sempet nerapin 7 layer toner pake cica toner ini dan hasilnya kulitku lembab banget. selama aku pakai nggak ada reaksi negatif nya, pasti aku bakal repurchase lagi",5
"Sejauh ini calming toner yang ngaruh dikulit aku ini siii karna ga buat kulit over hydrate sampe munculin jerawat pasir gitu, dia calming kulitku yang kemerahan, bruntusan, & berjerawat, sampe skrg belum nemuin lagi product yang bisa gantiin fungsi dari toner ini di kulit akuu 🫠",5
"aku tergiur pke ini krna booming bgt selebgram pd review ini dn ktnya bagus buat nenangin kulit yg lg berjerawat, fyi aku bkn yg tipe acne fighter tp klo udh sekali ada jerawat itu lama dan susah bgt ilangnya, tp pke ini tu bekas2 jerawat jd lumayan pudar, dn klo jerawatan ga gampang nyebar plus ga pake lama buat kempes, tp klo kalian nyari efek mencerahkan aku pribadi ga dpt itu disini, tp klo kalian butuh yg ampuh buat sensitive skin dn acne prone skin aku saranin si coba ini, oiya btw ini lumayan awet si di aku, 1 botol ini aku pke udh 2 bulanan blm abis",5
"Aku pertama kali pake toner azarine terus swtich ke toner ini karena kebetulan aku acne prone skin terus kebetulan bangett sii npure ini khusus buat yg acne kaya aku, buat calming jerawat yg lagi meradang dan buat muka lebih hydrating dan moist💗",5
ga nyangka bakal bagus dikulitku karena ini first time juga nyoba dan ternyata cocok! teksturnya cair dan cepat meresap dikulit. bagus untuk segala jenis kulit juga karna dia ga bikin kering. isinya juga banyak harganya juga super murah untuk isi segitu,5
"Tonernya bagus, pampang nyerap, ga lengket bagus buat kulut berjerawat aktif maupun tidak, bagus buat kulit kusamm, bagus buat skinbarrier, murah, rekomend banget pokinya dehh, cocok untuk semua type jenis kulis baik itu yg normal,oily maupun acne",5
"Tonernya bagus, pampang nyerap, ga lengketttt, bagus buat kulut berjerawat aktif maupun tidakk, bagus buat kulit kusamm, bagus buat skinbarrier, murah, rekomend banget pokinya dehh, cocok untuk semua type jenis kulis baik itu yg normal,oily maupun acne",5
"Aku make ini dr bulan oktober , awal nya cuma coba&#34; karna udh pusing harus mikir pake skincare apaalgi, tapi tbtb lewat fyp , jd aku coba, nyata bgt hasilnyaaa bruntusan aku ilang, breakhout merah juga mendingan bgt dr yg sbelumnya, aku smpe mikir kok ga dr dlu aku mke produk ini",5
"toner nya bagus banget, bisa buat kulit wajah jadi lembab dan gak lengket saat dipakai. untuk kulit yang berjerawat sangat sangat aman dan gak buat muka jadi semakin parah, malah jerawat jadi hempas. sangat nyaman dipakai tidak menimbulkan iritasi dan beruntusan",5
Buat muka saya jadi lebih mendingan dan saya merasa cocok dengan produk ini. Kedepannya akan saya beli lagi agar jerawat dan masalah masalah jerawat yang lainya dapat tersembuhkan bukan hanya makai toner nya saya tapi saya juga memakai sabun cuci mukanya,5
"Pertama kali kenal Npure ini waktu MedanXBeauty 2022 lalu. Toner Npure yang cica in best banget sih untuk calmingkan breakout, aromanya it enggak nyengat dan teksturnya yang cair dan langsung meresap. Paling mantul kalau udah dipadukan sama",5
"Pertama kali kenal Npure ini waktu MedanXBeauty 2022 lalu. Toner Npure yang cica ini best banget sih untuk calmingkan breakout, aromanya itu enggak nyengat dan teksturnya yang cair dan langsung meresap. Paling mantul kalau udah dipadukan sama Npure Night Cream sama serumnya deh!",5
"aku pakai produk npure nya yang cica clear pad, aku pakai udah lebih dari 6 bulanan, dan aku rasa cica clear pad ini sangat berguna untuk eksfoliasi wajah aku, sebab kulitku yang tidak rata karena bekas bopeng, dengan pemakaian produk eksfoliasi dari npure ini kulit wajah aku perlahan mulai merata",5
"produknya bagus banget, cocok buat kulit kering aku karena ngebantu juga untuk ngelemabapin, sesuai si sama produknya all skin type, dan aku belinya pas flash sale jadi bener bener murah banget, btw aku udah pake ini lebih dari setahun dan bagus banget",5
toner itu kecintaan aku banget tidak berat dimukak karena ini bentuknya cair jadi aku sukak banget sama banget sama toner satu ini ditarik dikampas juga enak banget terus ditempelin ke pipi jidat dagu yang lagi meradang banget jadi aku sukak,5
Aku suka banget soalnya buat kulit jadi sehat terus jerawat yang tumbuh juga mudah pudarnya enak di pakai enggak perih enggak sakit dimata number one deh pokoknya aku juga selalu restock dan restock kalo produknya habis dirumah npure best,5
"tone npure ini ga usah diragukan lagi, murah tapi manteppp. Teksturnya cair, mudah meresap ke kulit, aman banget sama sensitive dan acne prone skin, wanginya juga enak ga bikin sakit hidung, nge cooling banget deh kalau dipakai, bikin calm",5
"NPURE Cica Face Toner merupakan Hydrating toner dengan pH balance yang mengandung Real Centella Leaves, 11x Acne Power Fighter, dan Tranexamic Acid untuk membantu membersihkan wajah dari sisa kotoran, mencerahkan kulit wajah, merawat kulit berjerawat serta membuat kulit terasa segar, lembut, dan lembap. Produk ini direkomendasikan untuk semua jenis kulit, terutama acne prone skin atau yang memiliki masalah beruntusan, jerawat kemerahan, jerawat papula, jerawat pustula, jerawat cystic, whitehead / blackhead / komedo, dan maskne.",5
"Toner No. 1 di Indonesia dengan kandungan HIGH CONCENTRATE 97% Galactomyces Ferment Filtrate yang sudah teruji efektif secara klinis dapat mencerahkan kulit wajah, mengurangi tampilan minyak, merawat kulit yang berjerawat, dan mengurangi tampilan pori dan blackhead",5
"calming my redness & bumps! soothing and hydrating, tapi gak bikin kulitku yang berminyak jadi makin berminyak. udah pernah pake juga sebelumnya, tapi sempet berhenti. ternyata pas repurchase masih suka banget, bahkan makin suka! love it",5
Toner nya bagus untuk kulitberminyak. tonernya langsung menyerap ke kulit tapi gak bikin kering. kandungan produk juga mengandung centella asiatica jadi bagus untuk kulit berminyak dan berjerawat. wangi produk juga bikin nyaman. sangat direkomendasikan,5
"recomended banget untuk kulit yang berjerawat, sebelumnya tidak pernah menemukan toner yang pas dengan kulit jerawat, tapi setelah mengenal produk ini pas banget untuk kulit yang sensitif dan berjerawat, dan enak juga di muka untuk digunakan sehari hari",5
"Pengalaman saya nyari toner wajah yang cocok itu agak susah, belum lagi kalau mulai datang bulan wajah pasti breakout, kemerahan. Terus temen nyaranin saya toner npure ini, tonernya bagus, ngecalming kulit wajah yang kemerahan dan mulai breakout, cocok untuk segala jenis kulit",5
"awalnya kulitku beruntusannya banyak sekali,semenjak aku menggunakan cica toner selama kurang lebih 3 bulan, kulitku mulai membaik. brutusanku mulai hilang, dan sekarang aku sudah say no to brutusan! Cica Toner sangat rekomen untuk dipakai🤍",5
"baguss banget buat kemerahann, kulit yang iritasii jadi tenang dibuatnyaa, aku paling suka make ini make metode csm, kulit langsung super duper sehatt, didalemnya ada centela beneran jadi estetikk gituu, untuk ukuran 100ml dengan harga semurah itu worth to buy siii",5
"Sampe sekarang masih pake produknya, cocok banget buat kulit kombinasi berminyak kyk aku. Tonernya buat jerawat jd lebih calm dan mengurangi kemerahan. Toner ini ringan dan cepat menyerap ke dlm kulit. Wanginya tdk menyengat. Dlm tonernya ada daun centellanya yaa",5
"baguss, awalnya ga terlalu percaya kalau ini bagus, ku pake ternyata emang baguss, kulitku cepat calm, harganya juga standar bagiku, ga mahal ga murah, ada daunnya itu unikk, tahan lama sii sama ku, banyakin promo npure, next bakal nyobaii yg lain",5
"Bagus banget buat kulit yang lagi rewel kemerahan ,terus kalo buat kulit beruntusan juga bagus ,beruntusan nya langsung kering,mantulll dehhh pokoknya,kalo yang belum pernah coba wajib coba sih iniiii bagus banget soalnyaaaa,aku dh habis 6 bottle",5
"udah beberapa bulan inii pakai npuree muluu, di kulit wajah bener bener calmingg bangedd sampai sampai udah beberapa x repurchase teruss, udah gitu awet banged kaya gaabis, untuk kulitku yg akhir&#34; ini muncul jeriwi jeriwit wahh mantul banged produk nya ini.",5
"Toner ini cair, dan calming banget karna ada kandungan centella asiatica nya. untuk redness okee banget apalagi di pake csm an di skincare night routine. tapi untuk fungsi hydrating nya menurut aku belum dapet sih, masih kurang banget, over all 8/10",5
sumpah bagus banget aku jerawatan parah terus pakai toner dari npure hampir 6 bulan dann emang bagus banget mukaa bersih!! tonernga calming banget dan dingin dimukaa dan harganya cocok banget buat pelajar . worth to buy banget si karna habis nya juga lama !,5
"udah pakai npure toner ini kira-kira 4bulan lebih dan harga nyaa sangat affrodablw menurut aku, hasil yang didapat juga buat wajah aku better dari sebelumnya yang cukup berjerawat, untuk teksturnya gampang menyerap ke kulit dan mudah juga diaplikasikan",5
"udah pakai npure cica toner ini selama bertahun tahun dari sejak covid, bagus untuk kulit aku yang cukup berjerawat, setiap habis selalu beli lagi, untuk teksturnya menyerap dengan baik di kulit, harganya juga masih nyaman di kantong mahasiswa kaya aku",5
"Selama pakai Produk n’pure yang face tonernya aku merasaaa kulit aku menjadi lebih dingiiiin, menghilangkaaan bruntusan dan menghilangkan jerawat jugaak, menurut aku toner ini bagus banget untuk digunakaan apalagi di pakai di malam hari",5
"toner lokal pertamaku, gila sih cocok banget aku pake ini. aman untuk muka aku yang jerawatan. rasanya tuh calming banget, engga buat merah gitu, engga gatal ataupun panas. aku masi pake ini sampe sekarang, bakalan repurchase. harus cobain deh.",5
"BAGUS BANGET PRODUK NPURE SERIUS, terus muka aku juga jadi lebih cerahan gitu dari sebelumnya, terus aku make nya jadi cerahan gitu muka aku, aku jadi suka pake produk npure emang sebagus itu cuy, emang ya produk npure tu the best banget lah we",5
"Kondisi kulit aku kombunasi dan waktu muka aku bener bener yang banyak breakout dan kering banget kalo habis cuci muka. Awalnya nyoba ini karna lg hype waktu itu, jadi aku juga ikut nyoba deh. Hasilnya di aku bagus banget sih, breakout bener bener hilang. Dan aku pake ini udah 2 tahun lebih, udah repurchase berkali-kali.",5
"awalnya tau produk ini dari temen, trus aku cobain ternyata cocok di kulitku karena produk ini bisa ngempesin jerawat dalam satu malaman aja. pokoknya produk ini sangat bagus deh untuk kalian yang punya kulit sensitif dan sering berjerawat",5
